"","qb10_1","qb10_2","qb10_3","qb10_4","qb10_5","qb10_6","qb10_7","qb10_8","qb10_9","qb10_10","qb10_11","qb10_12","d10","d11","isocntry","d1","d25","d15a","uniqid","at_sexviol"
"295",1,0,0,1,0,0,1,1,0,0,0,0,1,54,"BE",5,1,14,16184616,4
"296",0,0,0,0,0,0,0,0,0,1,0,0,1,50,"BE",5,3,3,16186402,0
"297",0,0,0,0,0,0,0,0,0,1,0,0,2,72,"BE",NA,1,4,16185904,0
"298",0,0,0,0,0,0,0,0,0,1,0,0,2,60,"BE",5,1,15,16181498,0
"299",0,0,0,0,0,0,0,0,0,1,0,0,2,54,"BE",5,1,1,16193071,0
"300",0,0,0,0,0,0,0,0,0,1,0,0,1,50,"BE",NA,1,17,16187209,0
"301",0,0,0,0,0,0,0,0,0,1,0,0,2,26,"BE",NA,2,17,16178721,0
"302",0,0,1,1,0,0,1,1,1,0,0,0,2,61,"BE",7,1,4,16194153,5
"303",0,0,0,0,0,0,0,0,0,1,0,0,1,55,"BE",8,1,3,16181623,0
"304",0,0,0,0,0,0,0,0,0,1,0,0,2,54,"BE",NA,1,12,16184692,0
"305",0,0,0,0,0,0,0,0,0,1,0,0,2,46,"BE",NA,1,15,16194327,0
"306",0,0,1,0,1,0,1,0,0,0,0,0,2,66,"BE",NA,1,4,16178390,3
"307",0,0,0,0,0,0,0,0,0,1,0,0,1,60,"BE",NA,1,4,16186692,0
"308",0,1,0,0,0,0,0,0,0,0,0,0,2,32,"BE",5,1,14,16185903,1
"309",0,0,0,1,0,0,0,0,0,0,0,0,1,77,"BE",2,1,4,16192144,1
"310",1,0,0,1,0,0,1,0,0,0,0,0,1,42,"BE",6,1,17,16184630,3
"311",0,0,0,0,0,0,0,0,0,1,0,0,1,85,"BE",6,1,4,16187731,0
"312",0,0,0,0,0,0,0,0,0,1,0,0,1,66,"BE",7,1,4,16193095,0
"313",0,0,0,0,0,0,1,0,0,0,0,0,1,19,"BE",4,3,2,16182139,1
"314",0,0,0,0,0,0,0,0,0,1,0,0,2,45,"BE",5,1,13,16181499,0
"315",0,0,0,0,0,0,0,0,0,1,0,0,2,58,"BE",3,1,15,16181622,0
"316",0,0,0,1,0,0,0,0,0,0,0,0,1,53,"BE",5,1,3,16177732,1
"317",0,0,0,0,0,0,0,0,0,1,0,0,1,40,"BE",NA,2,18,16184025,0
"318",0,0,0,0,0,0,0,0,0,1,0,0,2,69,"BE",5,2,4,16192171,0
"319",0,1,0,1,1,0,0,0,0,0,0,0,1,73,"BE",5,1,4,16180171,3
"320",0,0,1,1,0,0,0,0,0,0,0,0,2,81,"BE",1,2,4,16190171,2
"321",0,0,0,0,0,0,0,0,0,1,0,0,1,67,"BE",6,1,4,16178394,0
"322",0,0,0,0,0,0,0,0,0,1,0,0,1,56,"BE",3,1,11,16186349,0
"323",1,1,1,1,1,1,1,1,1,0,0,0,1,61,"BE",NA,2,18,16190213,9
"324",1,0,0,0,1,0,0,0,0,0,0,0,1,40,"BE",NA,3,3,16179534,2
"325",0,0,0,0,0,0,0,0,0,1,0,0,2,58,"BE",3,3,12,16181238,0
"326",0,0,1,1,0,0,0,0,0,0,0,0,1,62,"BE",8,3,4,16190261,2
"327",0,0,0,0,0,1,1,0,0,0,0,0,2,72,"BE",4,3,4,16186404,2
"328",0,0,0,0,0,0,0,0,0,1,0,0,2,46,"BE",NA,2,4,16178702,0
"329",0,0,0,0,0,0,0,0,0,1,0,0,2,22,"BE",4,2,2,16191021,0
"330",0,0,0,1,0,1,0,0,1,0,0,0,1,60,"BE",7,1,4,16179893,3
"331",0,0,0,0,0,0,0,0,0,1,0,0,1,31,"BE",1,1,17,16177726,0
"332",0,0,0,0,0,0,0,0,0,1,0,0,2,39,"BE",5,2,15,16177323,0
"333",0,0,0,0,0,0,0,0,0,1,0,0,1,63,"BE",5,1,4,16193316,0
"334",0,0,1,1,0,1,0,0,0,0,0,0,1,69,"BE",5,1,4,16194118,3
"335",0,0,0,0,0,0,0,0,0,1,0,0,1,39,"BE",6,1,12,16183834,0
"336",0,0,0,0,0,0,0,0,0,0,1,0,1,40,"BE",NA,1,17,16177434,0
"337",0,0,0,0,0,0,0,0,0,1,0,0,2,57,"BE",4,2,14,16179917,0
"338",0,0,0,0,0,0,0,0,0,1,0,0,2,36,"BE",5,1,17,16186356,0
"339",0,0,0,0,0,0,0,0,0,1,0,0,2,40,"BE",6,1,12,16179892,0
"340",1,0,0,0,0,0,0,0,0,0,0,0,2,29,"BE",1,2,13,16178502,1
"341",0,0,0,0,0,0,0,0,0,1,0,0,2,60,"BE",NA,2,4,16192298,0
"342",0,0,0,0,0,0,0,0,0,1,0,0,2,30,"BE",6,2,13,16177437,0
"343",0,1,0,0,0,0,0,0,0,0,0,0,2,31,"BE",2,2,13,16178503,1
"344",0,0,0,0,0,0,0,0,0,1,0,0,1,45,"BE",6,1,17,16178110,0
"345",0,0,0,0,0,0,0,0,0,1,0,0,2,57,"BE",NA,1,15,16178109,0
"346",0,0,0,0,0,0,0,0,0,1,0,0,2,30,"BE",7,1,13,16186750,0
"347",0,0,0,0,0,0,0,0,0,1,0,0,2,35,"BE",5,1,3,16184588,0
"348",0,0,1,1,0,0,1,0,0,0,0,0,2,25,"BE",4,1,14,16184168,3
"349",0,0,0,0,0,0,0,0,0,1,0,0,2,68,"BE",5,1,4,16184585,0
"350",0,0,0,0,0,0,0,0,0,1,0,0,2,62,"BE",5,2,4,16178709,0
"351",0,0,0,1,0,0,1,0,0,0,0,0,2,37,"BE",4,3,3,16182145,2
"352",0,0,0,0,0,0,0,1,0,0,0,0,1,39,"BE",7,1,12,16190678,1
"353",0,1,0,0,1,0,0,0,0,0,0,0,2,72,"BE",6,3,4,16177132,2
"354",0,0,1,0,0,0,1,0,0,0,0,0,1,71,"BE",8,1,4,16184170,2
"355",0,0,0,0,0,0,0,0,0,0,1,0,2,24,"BE",4,3,3,16182141,0
"356",1,1,0,0,0,1,1,0,0,0,0,0,2,40,"BE",NA,1,4,16185737,4
"357",0,0,0,0,0,0,0,0,0,1,0,0,2,58,"BE",3,1,1,16184596,0
"358",0,0,0,0,0,0,0,0,0,1,0,0,2,24,"BE",NA,1,3,16187234,0
"359",0,0,0,0,1,0,0,0,0,0,0,0,1,67,"BE",1,3,4,16193784,1
"360",0,0,0,0,0,0,0,0,0,1,0,0,2,19,"BE",5,1,2,16177098,0
"361",1,1,0,1,0,0,1,1,0,0,0,0,2,67,"BE",7,2,1,16186140,5
"362",0,0,0,0,0,0,0,0,0,1,0,0,1,28,"BE",8,3,17,16191925,0
"363",0,0,0,0,0,0,0,0,0,1,0,0,2,62,"BE",6,2,7,16182007,0
"364",0,0,1,0,0,0,0,0,0,0,0,0,1,67,"BE",NA,1,4,16187827,1
"365",0,0,0,0,0,0,0,0,0,1,0,0,2,28,"BE",1,3,2,16177040,0
"366",0,0,0,0,0,0,0,0,0,1,0,0,1,37,"BE",1,1,12,16192381,0
"367",0,0,0,0,0,0,0,0,0,1,0,0,1,86,"BE",5,2,4,16182011,0
"368",0,0,0,0,0,0,0,0,0,0,0,1,2,50,"BE",4,3,3,16186407,0
"369",1,1,1,1,1,1,1,1,1,0,0,0,2,70,"BE",3,2,4,16185706,9
"370",0,0,0,0,0,0,0,0,0,1,0,0,2,30,"BE",1,2,3,16177101,0
"371",0,0,1,1,1,0,0,0,0,0,0,0,2,71,"BE",5,2,4,16192378,3
"372",0,0,0,0,0,0,0,0,0,1,0,0,1,36,"BE",7,1,13,16177033,0
"373",0,0,0,0,0,0,0,0,0,1,0,0,2,61,"BE",3,1,13,16177139,0
"374",0,0,0,0,0,0,0,0,0,1,0,0,1,66,"BE",5,2,4,16184955,0
"375",0,0,0,0,0,0,0,0,0,1,0,0,2,41,"BE",NA,1,13,16177094,0
"376",1,0,0,0,0,0,1,0,0,0,0,0,1,36,"BE",4,3,15,16186412,2
"377",0,0,0,0,0,0,0,0,0,1,0,0,1,62,"BE",8,3,5,16182164,0
"378",0,0,0,0,0,0,0,0,0,1,0,0,1,67,"BE",5,2,4,16178515,0
"379",0,0,0,0,0,0,0,0,0,1,0,0,1,17,"BE",6,2,2,16191780,0
"380",1,1,1,0,1,1,0,0,0,0,0,0,1,52,"BE",4,2,4,16182015,5
"381",1,0,1,1,0,0,0,0,0,0,0,0,2,36,"BE",5,1,14,16184618,3
"382",0,0,0,0,0,0,0,0,0,1,0,0,1,71,"BE",4,1,4,16182306,0
"383",0,0,0,0,0,0,0,0,0,1,0,0,2,49,"BE",4,2,4,16193073,0
"384",1,1,0,0,0,1,0,0,0,0,0,0,2,22,"BE",6,1,12,16184697,3
"385",0,0,0,1,0,0,0,0,0,0,0,0,2,60,"BE",NA,1,4,16187870,1
"386",0,0,0,0,0,0,0,0,0,1,0,0,2,58,"BE",5,2,3,16184950,0
"387",0,0,0,0,0,0,0,0,0,1,0,0,1,65,"BE",7,3,16,16182508,0
"388",0,0,0,1,0,0,0,0,0,0,0,0,2,60,"BE",NA,3,4,16177135,1
"389",0,1,0,0,0,0,0,0,1,0,0,0,1,83,"BE",8,2,4,16184426,2
"390",0,0,0,0,0,0,0,0,0,1,0,0,1,65,"BE",3,1,4,16183045,0
"391",0,0,0,1,0,0,0,0,0,0,0,0,2,75,"BE",7,1,4,16192152,1
"392",0,0,0,0,0,0,0,0,0,1,0,0,2,75,"BE",5,3,4,16186416,0
"393",0,0,0,0,0,0,0,0,0,1,0,0,2,25,"BE",NA,2,18,16178686,0
"394",0,0,0,0,0,0,0,0,0,1,0,0,1,58,"BE",6,3,15,16177095,0
"395",0,0,0,0,0,0,1,0,0,0,0,0,1,17,"BE",5,1,2,16184698,1
"396",0,0,0,0,0,0,0,0,0,1,0,0,2,32,"BE",3,1,8,16182314,0
"397",0,0,0,0,0,0,0,0,0,1,0,0,1,63,"BE",4,2,4,16182012,0
"398",0,0,0,1,0,0,0,0,0,0,0,0,2,26,"BE",NA,1,15,16185704,1
"399",1,1,0,0,0,0,1,1,0,0,0,0,1,79,"BE",8,2,4,16181703,4
"400",0,0,0,0,0,0,0,0,0,1,0,0,1,41,"BE",5,1,13,16194231,0
"401",0,0,0,0,0,0,0,0,0,1,0,0,1,19,"BE",7,2,2,16184425,0
"402",0,0,0,0,1,0,0,0,0,0,0,0,2,85,"BE",NA,3,4,16190775,1
"403",0,0,0,1,0,0,0,0,0,0,0,0,1,33,"BE",NA,1,3,16187872,1
"404",0,0,0,0,0,0,0,0,0,1,0,0,2,46,"BE",7,2,4,16182511,0
"405",1,1,0,0,0,0,1,1,0,0,0,0,2,67,"BE",9,1,4,16184620,4
"406",0,0,0,0,0,0,0,0,0,1,0,0,2,67,"BE",5,1,4,16184674,0
"407",0,0,1,1,0,0,0,0,0,0,0,0,1,21,"BE",7,1,2,16184174,2
"408",0,0,0,0,0,0,0,0,0,1,0,0,2,26,"BE",5,1,4,16191884,0
"409",0,0,0,0,0,1,0,0,0,0,0,0,2,65,"BE",6,2,1,16182739,1
"410",0,1,1,0,0,0,0,0,0,0,0,0,2,48,"BE",5,1,17,16183048,2
"411",0,0,0,0,0,0,0,0,0,1,0,0,2,61,"BE",NA,1,4,16179317,0
"412",1,1,1,0,1,1,0,1,0,0,0,0,2,59,"BE",5,1,17,16186284,6
"413",0,0,0,0,0,0,0,0,0,1,0,0,1,50,"BE",5,1,12,16190795,0
"414",0,0,0,0,0,0,0,0,0,1,0,0,1,50,"BE",5,2,13,16184430,0
"415",0,0,0,0,0,0,0,0,0,1,0,0,1,76,"BE",6,2,4,16194041,0
"416",0,0,0,0,0,0,0,0,0,1,0,0,1,76,"BE",7,1,4,16187909,0
"417",0,0,0,0,0,0,0,0,0,0,0,1,2,56,"BE",6,3,3,16186421,0
"418",0,0,0,0,0,0,0,0,0,1,0,0,2,51,"BE",4,1,8,16184676,0
"419",1,1,0,0,1,0,0,0,0,0,0,0,2,86,"BE",5,2,4,16190141,3
"420",0,0,0,0,0,0,0,0,0,1,0,0,1,67,"BE",NA,2,4,16184792,0
"421",1,1,0,0,0,0,0,0,0,0,0,0,1,45,"BE",5,1,8,16184619,2
"422",0,0,0,0,0,0,0,0,0,1,0,0,2,20,"BE",5,3,2,16179788,0
"423",0,0,0,0,0,0,0,0,0,1,0,0,1,74,"BE",5,1,4,16179309,0
"424",0,1,0,0,0,0,1,1,0,0,0,0,2,45,"BE",4,2,3,16186136,3
"425",0,0,0,0,0,0,0,0,0,1,0,0,2,64,"BE",7,1,4,16187908,0
"426",0,0,0,0,0,0,0,0,0,1,0,0,1,17,"BE",5,3,2,16177138,0
"427",0,0,0,1,0,1,0,0,0,0,0,0,1,17,"BE",6,1,2,16177037,2
"428",0,0,0,0,0,0,0,0,0,1,0,0,2,80,"BE",4,1,4,16182307,0
"429",0,0,1,0,0,0,1,0,0,0,0,0,1,53,"BE",4,3,16,16182157,2
"430",0,0,0,0,0,0,0,0,0,1,0,0,1,18,"BE",3,2,2,16191427,0
"431",0,0,0,0,0,0,1,0,0,0,0,0,2,70,"BE",1,3,4,16179790,1
"432",0,0,0,0,0,0,0,0,0,1,0,0,2,68,"BE",NA,2,4,16184731,0
"433",0,0,0,0,0,0,0,0,0,1,0,0,2,20,"BE",1,1,2,16177029,0
"434",0,0,0,0,0,0,0,0,0,1,0,0,2,69,"BE",1,3,4,16191403,0
"435",0,0,0,0,0,0,0,0,0,1,0,0,2,44,"BE",8,1,17,16179299,0
"436",0,1,0,0,0,1,0,0,0,0,0,0,2,82,"BE",8,2,4,16184424,2
"437",0,0,0,0,0,0,1,0,0,0,0,0,2,87,"BE",3,2,4,16182904,1
"438",0,0,0,0,0,0,0,0,0,1,0,0,1,19,"BE",5,2,2,16184777,0
"439",0,0,0,1,0,1,0,0,0,0,0,0,2,61,"BE",5,3,4,16186319,2
"440",0,0,0,0,0,0,0,0,0,1,0,0,2,21,"BE",NA,2,17,16184921,0
"441",0,0,0,0,0,0,0,0,0,1,0,0,1,55,"BE",4,1,12,16187924,0
"442",0,0,0,0,0,0,0,0,0,1,0,0,2,86,"BE",5,2,4,16179999,0
"443",1,1,0,0,0,0,1,0,0,0,0,0,1,45,"BE",4,1,17,16184615,3
"444",0,0,0,0,0,0,0,0,1,0,0,0,2,32,"BE",NA,2,4,16191909,1
"445",1,0,0,0,0,0,1,0,0,0,0,0,1,22,"BE",5,3,3,16182153,2
"446",0,0,0,0,0,0,0,0,0,1,0,0,1,60,"BE",NA,1,4,16179888,0
"447",1,1,1,0,1,1,1,0,0,0,0,0,2,70,"BE",NA,2,4,16190425,6
"448",0,0,0,0,0,0,0,0,0,1,0,0,2,42,"BE",3,1,13,16177960,0
"449",0,0,0,0,0,0,0,0,0,1,0,0,1,49,"BE",7,2,7,16177324,0
"450",1,1,0,1,0,0,0,0,0,0,0,0,2,41,"BE",3,1,18,16178665,3
"451",0,0,0,0,0,0,0,0,0,1,0,0,1,61,"BE",4,2,3,16182906,0
"452",0,0,0,0,0,0,0,0,0,1,0,0,2,81,"BE",5,1,4,16179300,0
"453",0,0,0,0,0,0,0,0,0,1,0,0,2,49,"BE",3,2,13,16178704,0
"454",0,0,0,0,0,0,0,0,0,0,0,1,2,85,"BE",3,3,4,16193084,0
"455",0,0,0,0,0,0,0,0,0,1,0,0,2,69,"BE",6,1,4,16187925,0
"456",0,0,0,0,0,0,1,0,0,0,0,0,2,30,"BE",3,2,12,16178484,1
"457",0,0,0,0,1,0,1,0,0,0,0,0,1,50,"BE",NA,3,16,16179529,2
"458",1,0,0,0,0,0,1,0,0,0,0,0,1,67,"BE",4,3,4,16182148,2
"459",0,0,0,0,0,0,0,0,0,1,0,0,1,74,"BE",5,2,4,16190524,0
"460",0,0,0,0,0,0,0,0,0,1,0,0,2,33,"BE",5,1,12,16179848,0
"461",0,0,0,0,0,0,0,0,0,1,0,0,1,81,"BE",5,1,4,16186470,0
"462",0,0,0,1,0,0,0,0,0,0,0,0,2,27,"BE",NA,1,15,16178668,1
"463",0,0,0,0,0,0,0,0,0,1,0,0,1,47,"BE",5,1,15,16184175,0
"464",0,0,0,0,0,0,0,0,0,1,0,0,1,44,"BE",6,3,14,16177339,0
"465",0,0,0,0,0,0,0,0,0,1,0,0,2,74,"BE",8,1,4,16190703,0
"466",0,0,0,0,0,0,0,0,0,1,0,0,1,41,"BE",5,1,8,16179847,0
"467",0,0,0,0,0,0,0,0,0,1,0,0,2,25,"BE",7,1,13,16190211,0
"468",0,0,0,0,0,0,0,0,0,1,0,0,1,60,"BE",7,1,8,16186347,0
"469",0,0,0,0,0,0,0,0,0,1,0,0,2,63,"BE",3,1,4,16180348,0
"470",0,0,0,0,0,0,0,0,0,1,0,0,2,78,"BE",NA,2,4,16179913,0
"471",0,0,0,0,0,0,0,0,0,1,0,0,1,39,"BE",4,2,12,16177340,0
"472",0,0,0,0,0,0,0,0,0,1,0,0,1,53,"BE",5,1,16,16179851,0
"473",0,0,0,0,0,0,0,0,0,1,0,0,2,19,"BE",5,1,2,16186359,0
"474",0,0,0,0,0,0,0,0,0,1,0,0,1,47,"BE",5,1,17,16180351,0
"475",0,0,0,0,0,0,0,0,0,0,0,1,1,35,"BE",NA,2,13,16177422,0
"476",0,0,0,0,0,0,0,0,0,1,0,0,2,55,"BE",5,1,14,16187390,0
"477",0,0,0,0,0,0,0,0,0,1,0,0,2,66,"BE",6,3,4,16177124,0
"478",0,0,0,1,1,0,1,0,0,0,0,0,2,67,"BE",4,1,4,16182793,3
"479",0,1,0,0,0,0,1,0,0,0,0,0,1,69,"BE",8,2,4,16183930,2
"480",0,0,0,0,0,0,0,0,0,1,0,0,2,56,"BE",4,1,15,16187388,0
"481",0,0,0,0,0,0,0,0,0,1,0,0,2,69,"BE",4,1,4,16190723,0
"482",0,0,0,0,0,0,0,0,0,1,0,0,1,52,"BE",6,2,17,16179995,0
"483",0,0,0,0,0,0,0,0,0,1,0,0,2,38,"BE",4,1,3,16179941,0
"484",0,0,0,1,1,1,1,0,0,0,0,0,2,54,"BE",7,1,4,16185726,4
"485",0,0,0,0,0,0,0,0,0,1,0,0,1,65,"BE",5,2,4,16182006,0
"486",0,0,0,0,0,0,0,0,0,1,0,0,2,39,"BE",6,1,11,16179188,0
"487",1,0,1,0,0,0,1,0,0,0,0,0,2,48,"BE",4,3,3,16179092,3
"488",0,0,0,0,0,0,0,0,0,1,0,0,1,54,"BE",5,1,17,16179897,0
"489",0,0,0,0,0,0,0,0,0,1,0,0,1,38,"BE",5,2,13,16177348,0
"490",1,1,0,0,0,1,0,1,0,0,0,0,2,19,"BE",5,2,14,16184456,4
"491",0,0,0,0,0,0,0,0,0,1,0,0,1,60,"BE",3,1,12,16190757,0
"492",0,0,0,0,0,0,0,0,0,1,0,0,2,33,"BE",1,3,10,16177141,0
"493",0,0,0,0,0,0,0,0,0,1,0,0,2,31,"BE",5,1,3,16186704,0
"494",0,0,0,0,0,0,0,0,0,1,0,0,2,52,"BE",5,3,3,16179736,0
"495",0,0,0,0,0,0,1,0,0,0,0,0,1,37,"BE",5,1,8,16179944,1
"496",0,0,0,0,0,0,0,0,0,1,0,0,2,27,"BE",4,2,3,16178526,0
"497",0,0,0,0,0,0,0,0,0,1,0,0,2,34,"BE",4,3,14,16193173,0
"498",0,0,0,0,0,0,0,0,0,1,0,0,1,56,"BE",3,2,14,16181999,0
"499",0,0,0,0,0,0,0,0,0,1,0,0,2,55,"BE",3,3,15,16177144,0
"500",1,1,0,0,0,1,1,0,0,0,0,0,2,76,"BE",5,2,4,16184461,4
"501",0,0,1,1,0,1,1,1,0,0,0,0,1,19,"BE",10,2,2,16191011,5
"502",0,0,0,0,0,0,0,0,0,1,0,0,1,48,"BE",5,3,3,16184775,0
"503",0,0,0,0,0,0,0,0,0,1,0,0,1,56,"BE",4,2,15,16184043,0
"504",1,1,1,0,1,1,1,1,0,0,0,0,1,41,"BE",5,3,17,16179097,7
"505",0,0,0,0,0,0,0,0,0,1,0,0,2,36,"BE",6,1,12,16180363,0
"506",0,0,0,0,0,0,0,0,0,1,0,0,1,68,"BE",5,1,4,16179303,0
"507",0,0,1,1,0,0,1,0,1,0,0,0,1,18,"BE",5,1,2,16194617,4
"508",1,0,0,0,1,0,0,0,0,0,0,0,2,61,"BE",3,2,9,16184453,2
"509",0,0,0,0,0,0,0,0,0,1,0,0,2,31,"BE",1,3,14,16190317,0
"510",0,0,0,0,0,0,0,0,0,1,0,0,2,39,"BE",5,1,17,16179307,0
"511",0,0,0,0,0,0,0,0,0,1,0,0,2,36,"BE",4,3,13,16177143,0
"512",0,0,0,0,0,0,0,0,0,1,0,0,2,18,"BE",8,3,2,16177103,0
"513",0,1,0,0,0,0,0,1,0,0,0,0,2,45,"BE",4,1,14,16186703,2
"514",0,1,0,0,1,0,0,1,0,0,0,0,1,71,"BE",5,3,4,16179067,3
"515",0,1,0,0,0,0,0,0,0,0,0,0,2,30,"BE",3,1,18,16177746,1
"516",0,0,0,0,0,0,0,0,0,1,0,0,1,57,"BE",3,1,4,16180164,0
"517",0,0,0,0,0,0,0,0,0,1,0,0,1,72,"BE",3,3,4,16186323,0
"518",0,0,0,0,0,0,0,0,0,1,0,0,2,26,"BE",3,3,12,16177107,0
"519",0,0,0,0,0,0,0,0,0,1,0,0,1,60,"BE",NA,1,3,16179283,0
"520",0,0,0,0,0,0,0,0,0,1,0,0,2,42,"BE",5,2,4,16182309,0
"521",0,0,0,0,0,0,0,1,1,0,0,0,1,17,"BE",1,3,2,16179781,2
"522",1,1,0,0,0,0,0,0,0,0,0,0,2,66,"BE",NA,2,4,16192789,2
"523",0,0,0,1,0,0,0,0,0,0,0,0,2,15,"BE",2,2,2,16182509,1
"524",1,1,0,0,1,1,1,1,1,0,0,0,1,45,"BE",NA,3,4,16192522,7
"525",0,0,0,0,0,0,0,0,0,1,0,0,1,71,"BE",6,2,4,16177346,0
"526",1,1,0,1,0,1,0,0,0,0,0,0,1,76,"BE",1,2,4,16184448,4
"527",1,1,0,1,0,1,0,1,0,0,0,0,1,47,"BE",4,3,17,16179074,5
"528",0,0,0,0,0,0,0,0,0,1,0,0,1,21,"BE",5,2,2,16178546,0
"529",1,1,0,0,0,0,1,0,0,0,0,0,2,56,"BE",4,1,13,16184617,3
"530",0,0,0,0,0,0,0,0,0,1,0,0,2,63,"BE",5,1,4,16183829,0
"531",0,0,0,0,0,0,0,0,0,1,0,0,1,68,"BE",6,1,4,16194419,0
"532",0,0,0,0,0,0,0,0,0,1,0,0,1,19,"BE",6,2,2,16178547,0
"533",0,0,0,0,0,0,0,0,0,1,0,0,2,30,"BE",5,1,17,16186693,0
"534",0,0,0,0,1,0,1,0,0,0,0,0,2,90,"BE",1,3,4,16179782,2
"535",0,0,0,0,0,0,0,0,0,1,0,0,2,56,"BE",5,1,1,16179316,0
"536",0,1,0,0,0,0,1,0,0,0,0,0,1,25,"BE",5,2,15,16187520,2
"537",0,0,1,1,0,0,0,0,0,0,0,0,1,22,"BE",3,1,3,16191678,2
"538",1,0,1,0,0,0,0,0,1,0,0,0,1,84,"BE",5,1,4,16178831,3
"539",0,0,0,1,0,0,0,0,0,0,0,0,1,49,"BE",7,1,17,16186297,1
"540",0,0,0,1,0,0,0,0,1,0,0,0,1,73,"BE",8,1,4,16183842,2
"541",0,0,0,0,0,0,1,0,0,0,0,0,2,48,"BE",5,1,8,16194095,1
"542",1,0,0,0,0,0,0,1,0,0,0,0,1,52,"BE",4,3,3,16179072,2
"543",1,1,0,1,0,0,0,0,0,0,0,0,1,43,"BE",7,1,13,16184632,3
"544",0,0,0,0,0,0,0,0,0,1,0,0,2,58,"BE",8,1,1,16190565,0
"545",0,0,0,0,0,0,0,0,0,1,0,0,1,54,"BE",4,1,13,16186700,0
"546",0,0,0,0,0,0,0,0,0,1,0,0,2,57,"BE",NA,1,3,16187504,0
"547",0,0,0,0,0,0,0,0,0,1,0,0,1,70,"BE",6,2,4,16184037,0
"548",1,0,0,0,0,0,0,0,0,0,0,0,1,63,"BE",5,1,4,16185643,1
"549",1,1,0,1,1,0,1,0,0,0,0,0,2,72,"BE",5,3,4,16179793,5
"550",0,0,0,0,0,0,0,0,0,1,0,0,1,48,"BE",5,1,17,16182901,0
"551",0,0,0,0,0,0,0,0,0,1,0,0,2,36,"BE",3,1,15,16191315,0
"552",1,0,0,0,1,0,1,0,0,0,0,0,1,75,"BE",4,3,4,16179070,3
"553",0,0,0,0,0,0,0,0,0,1,0,0,2,59,"BE",6,1,15,16178884,0
"554",0,0,0,0,0,0,0,0,0,1,0,0,1,58,"BE",10,1,17,16187539,0
"555",0,0,0,0,0,0,0,0,0,1,0,0,1,31,"BE",NA,2,3,16184029,0
"556",0,0,0,0,0,0,0,0,0,1,0,0,2,34,"BE",8,2,13,16182124,0
"557",0,0,0,0,0,0,0,0,0,1,0,0,2,52,"BE",6,1,7,16185641,0
"558",0,0,1,0,0,1,0,0,0,0,0,0,1,73,"BE",8,2,4,16193253,2
"559",0,0,0,0,0,0,0,0,0,1,0,0,2,33,"BE",3,2,4,16177713,0
"560",0,0,0,0,0,0,0,1,1,0,0,0,2,60,"BE",1,1,4,16191570,2
"561",0,0,0,0,0,0,0,0,0,1,0,0,2,48,"BE",3,1,15,16182339,0
"562",0,0,0,0,0,0,0,0,0,1,0,0,2,45,"BE",3,1,13,16185639,0
"563",0,0,0,0,0,0,0,0,0,1,0,0,1,61,"BE",5,2,4,16191934,0
"564",0,1,0,0,0,0,0,0,0,0,0,0,2,37,"BE",4,3,1,16179077,1
"565",0,0,0,0,0,0,0,0,0,1,0,0,2,67,"BE",6,1,4,16178243,0
"566",0,0,0,0,0,0,0,0,0,0,0,1,2,83,"BE",5,1,4,16184352,0
"567",1,0,0,0,0,0,0,0,0,0,0,0,1,72,"BE",5,2,3,16184038,1
"568",1,1,1,0,0,0,0,0,0,0,0,0,2,22,"BE",1,2,2,16177642,3
"569",0,0,0,0,0,0,0,0,0,1,0,0,1,24,"BE",4,2,2,16178534,0
"570",0,1,0,0,0,1,1,0,0,0,0,0,2,46,"BE",8,1,17,16192931,3
"571",0,0,0,0,0,1,1,0,0,0,0,0,1,82,"BE",5,1,4,16178671,2
"572",0,0,0,0,0,0,0,0,0,1,0,0,2,54,"BE",8,1,4,16192930,0
"573",0,0,0,0,0,0,0,0,0,1,0,0,2,35,"BE",5,1,13,16182340,0
"574",0,0,0,0,0,0,0,0,0,1,0,0,2,58,"BE",4,1,12,16182601,0
"575",0,0,0,0,0,0,0,0,0,1,0,0,2,83,"BE",4,1,4,16185637,0
"576",0,0,0,1,0,0,0,0,0,0,0,0,2,39,"BE",6,1,13,16192411,1
"577",0,0,0,0,0,0,0,0,0,1,0,0,1,48,"BE",NA,1,13,16177483,0
"578",0,0,0,0,0,0,0,0,0,1,0,0,1,28,"BE",4,3,13,16177711,0
"579",0,0,0,0,0,0,0,0,0,1,0,0,2,81,"BE",6,3,4,16190620,0
"580",0,0,0,0,0,0,0,0,0,1,0,0,2,38,"BE",3,3,12,16179778,0
"581",1,1,1,0,1,1,1,1,0,0,0,0,1,48,"BE",6,2,17,16181707,7
"582",0,0,0,0,0,0,0,0,0,1,0,0,2,61,"BE",5,1,4,16178827,0
"583",0,0,0,0,0,0,0,0,0,0,0,1,1,85,"BE",5,1,4,16177640,0
"584",0,0,0,0,0,0,0,0,0,1,0,0,1,61,"BE",5,1,4,16187887,0
"585",0,0,0,0,0,0,0,0,0,1,0,0,2,21,"BE",3,2,2,16178536,0
"586",0,0,0,0,0,1,1,0,0,0,0,0,2,22,"BE",4,3,3,16179078,2
"587",0,0,0,0,0,0,1,0,0,0,0,0,2,45,"BE",6,2,17,16192349,1
"588",0,0,0,0,0,0,0,0,0,1,0,0,2,60,"BE",5,1,4,16182342,0
