"","uniqid","at_sexviol","gender","age","politics","urban","occupation","region"
"26027",420000621,0,1,42,NA,2,5,"Southern"
"26028",420000623,NA,2,60,NA,2,4,"Southern"
"26029",420000624,0,2,29,NA,2,3,"Southern"
"26030",420000627,0,1,30,8,2,12,"Southern"
"26031",420000628,0,1,32,NA,1,15,"Southern"
"26032",420000629,0,2,57,3,1,10,"Southern"
"26033",420000630,0,2,76,NA,1,4,"Southern"
"26034",420000640,0,2,26,NA,2,15,"Southern"
"26035",420000642,0,2,66,NA,2,4,"Southern"
"26036",420000644,0,1,58,NA,3,4,"Southern"
"26037",420000650,0,1,42,NA,3,9,"Southern"
"26038",420000654,0,1,30,NA,3,3,"Southern"
"26039",420000655,0,1,60,5,3,8,"Southern"
"26040",420000658,0,1,45,4,2,12,"Southern"
"26041",420000659,NA,1,20,NA,1,2,"Southern"
"26042",420000660,0,2,34,NA,2,15,"Southern"
"26043",420000661,0,2,64,NA,2,4,"Southern"
"26044",420000662,0,2,43,NA,2,3,"Southern"
"26045",420000663,1,1,74,1,2,4,"Southern"
"26046",420000666,0,2,44,NA,2,13,"Southern"
"26047",420000672,0,2,32,NA,2,18,"Southern"
"26048",420000674,0,1,76,NA,2,4,"Southern"
"26049",420000675,0,1,81,5,2,4,"Southern"
"26050",420000678,0,1,61,NA,2,4,"Southern"
"26051",420000680,0,2,79,NA,2,4,"Southern"
"26052",420000681,0,2,56,NA,2,4,"Southern"
"26053",420000682,0,2,65,NA,2,4,"Southern"
"26054",420000688,0,2,99,NA,2,1,"Southern"
"26055",420000689,0,1,72,NA,2,4,"Southern"
"26056",420000690,NA,1,66,NA,2,4,"Southern"
"26057",420000691,0,2,64,NA,2,4,"Southern"
"26058",420000697,0,1,61,5,2,7,"Southern"
"26059",420000698,0,1,59,NA,2,4,"Southern"
"26060",420000700,0,1,60,1,3,4,"Southern"
"26061",420000701,0,2,79,NA,3,4,"Southern"
"26062",420000702,0,1,23,NA,3,18,"Southern"
"26063",420000703,0,1,60,1,3,3,"Southern"
"26064",420000704,0,1,50,NA,3,17,"Southern"
"26065",420000705,6,1,56,NA,2,4,"Southern"
"26066",420000706,2,1,28,NA,2,2,"Southern"
"26067",420000707,0,2,55,3,2,12,"Southern"
"26068",420000708,1,1,62,NA,2,3,"Southern"
"26069",420000709,0,2,65,NA,2,4,"Southern"
"26070",420000710,3,1,21,NA,2,3,"Southern"
"26071",420000714,4,2,50,NA,2,17,"Southern"
"26072",420000721,0,1,56,NA,2,4,"Southern"
"26073",420000722,0,2,66,3,1,4,"Southern"
"26074",420000730,0,1,18,2,1,2,"Southern"
"26075",420000731,0,2,81,NA,1,4,"Southern"
"26076",420000732,0,2,37,NA,1,3,"Southern"
"26077",420000733,0,1,76,NA,1,4,"Southern"
"26078",420000734,0,1,55,5,2,8,"Southern"
"26079",420000735,0,2,19,NA,2,2,"Southern"
"26080",420000736,1,2,32,1,2,1,"Southern"
"26081",420000738,NA,2,65,NA,1,4,"Southern"
"26082",420000739,0,1,73,5,1,4,"Southern"
"26083",420000746,3,1,50,NA,2,8,"Southern"
"26084",420000747,2,2,46,5,2,1,"Southern"
"26085",420000748,0,1,75,10,2,4,"Southern"
"26086",420000753,NA,2,51,NA,2,18,"Southern"
"26087",420000754,0,2,51,NA,2,17,"Southern"
"26088",420000756,0,2,91,NA,1,4,"Southern"
"26089",420000760,4,1,82,NA,1,4,"Southern"
"26090",420000768,5,1,73,5,2,4,"Southern"
"26091",420000770,0,2,71,1,2,4,"Southern"
"26092",420000771,0,1,76,5,1,4,"Southern"
"26093",420000777,0,1,73,NA,1,4,"Southern"
"26094",420000780,0,2,15,NA,1,2,"Southern"
"26095",420000781,0,1,82,NA,1,4,"Southern"
"26096",420000782,0,1,50,5,1,12,"Southern"
"26097",420000787,1,1,26,NA,3,3,"Southern"
"26098",420000788,2,2,25,NA,3,3,"Southern"
"26099",420000789,3,2,53,NA,3,3,"Southern"
"26100",420000790,0,1,61,NA,3,4,"Southern"
"26101",420000791,1,1,24,NA,3,3,"Southern"
"26102",420000792,0,2,53,NA,2,10,"Southern"
"26103",420000793,0,2,69,8,2,4,"Southern"
"26104",420000794,NA,1,66,5,1,4,"Southern"
"26105",420000795,0,2,74,10,1,4,"Southern"
"26106",420000797,0,2,53,NA,1,12,"Southern"
"26107",420000798,0,2,70,1,1,4,"Southern"
"26108",420000799,0,2,67,9,1,4,"Southern"
"26109",420000800,0,2,62,NA,1,4,"Southern"
"26110",420000801,NA,2,79,NA,1,4,"Southern"
"26111",420000802,0,2,53,NA,1,3,"Southern"
"26112",420000803,NA,2,60,5,1,4,"Southern"
"26113",420000804,0,2,80,10,3,4,"Southern"
"26114",420000805,0,1,67,3,3,4,"Southern"
"26115",420000806,2,2,61,5,2,4,"Southern"
"26116",420000807,0,2,83,3,2,4,"Southern"
"26117",420000810,0,2,69,NA,3,4,"Southern"
"26118",420000812,1,2,19,NA,3,2,"Southern"
"26119",420000814,0,2,52,NA,3,13,"Southern"
"26120",420000815,0,2,39,3,3,3,"Southern"
"26121",420000816,0,2,33,NA,3,13,"Southern"
"26122",420000818,2,1,32,3,3,7,"Southern"
"26123",420000819,0,1,63,4,1,4,"Southern"
"26124",420000820,0,2,67,NA,1,4,"Southern"
"26125",420000821,0,1,60,10,1,4,"Southern"
"26126",420000822,0,2,64,NA,1,4,"Southern"
"26127",420000823,0,1,50,5,1,15,"Southern"
"26128",420000824,0,1,54,3,1,15,"Southern"
"26129",420000825,0,2,72,NA,1,4,"Southern"
"26130",420000826,0,1,59,NA,1,18,"Southern"
"26131",420000827,NA,2,59,8,1,4,"Southern"
"26132",420000828,0,1,20,6,1,2,"Southern"
"26133",420000829,0,1,78,6,1,4,"Southern"
"26134",420000830,0,1,88,5,1,4,"Southern"
"26135",420000831,0,2,80,NA,1,4,"Southern"
"26136",420000832,0,1,42,6,1,16,"Southern"
"26137",420000833,0,1,36,5,3,17,"Southern"
"26138",420000836,0,2,43,NA,3,13,"Southern"
"26139",420000837,0,1,31,NA,3,14,"Southern"
"26140",420000839,0,2,24,NA,3,2,"Southern"
"26141",420000842,0,2,31,NA,3,13,"Southern"
"26142",420000845,0,1,31,NA,3,11,"Southern"
"26143",420000856,0,2,50,NA,3,18,"Southern"
"26144",420000859,0,2,41,NA,3,13,"Southern"
"26145",420000862,0,2,74,NA,3,4,"Southern"
"26146",420000864,0,2,75,NA,2,4,"Southern"
"26147",420000866,0,2,38,NA,2,1,"Southern"
"26148",420000867,0,1,77,5,2,4,"Southern"
"26149",420000869,0,2,68,5,2,4,"Southern"
"26150",420000870,0,2,67,1,1,4,"Southern"
"26151",420000871,0,2,68,NA,3,4,"Southern"
"26152",420000872,0,1,34,NA,3,13,"Southern"
"26153",420000874,0,2,35,NA,3,3,"Southern"
"26154",420000879,0,2,69,10,3,4,"Southern"
"26155",420000880,0,1,73,5,3,4,"Southern"
"26156",420000885,0,2,17,NA,3,2,"Southern"
"26157",420000886,0,2,17,NA,3,2,"Southern"
"26158",420000890,0,2,43,NA,3,1,"Southern"
"26159",420000891,0,1,62,10,1,4,"Southern"
"26160",420000892,0,1,28,5,1,10,"Southern"
"26161",420000893,1,2,83,NA,1,4,"Southern"
"26162",420000895,0,2,29,NA,1,17,"Southern"
"26163",420000896,1,2,41,NA,1,3,"Southern"
"26164",420000898,NA,1,19,NA,2,2,"Southern"
"26165",420000899,0,2,53,NA,2,1,"Southern"
"26166",420000904,0,2,76,3,3,4,"Southern"
"26167",420000905,0,1,38,NA,3,17,"Southern"
"26168",420000909,0,1,37,4,3,12,"Southern"
"26169",420000912,0,2,70,2,2,4,"Southern"
"26170",420000913,0,2,55,9,2,15,"Southern"
"26171",420000914,0,1,23,NA,1,18,"Southern"
"26172",420000915,0,2,26,NA,1,1,"Southern"
"26173",420000916,0,2,44,NA,1,13,"Southern"
"26174",420000917,1,2,58,1,1,4,"Southern"
"26175",420000918,0,1,49,NA,2,17,"Southern"
"26176",420000919,0,2,59,NA,2,4,"Southern"
"26177",420000920,0,2,36,NA,2,3,"Southern"
"26178",420000921,0,1,52,NA,2,17,"Southern"
"26179",420000922,0,1,38,NA,1,3,"Southern"
"26180",420000923,0,1,70,8,2,4,"Southern"
"26181",420000924,0,2,15,NA,2,2,"Southern"
"26182",420000925,0,1,39,NA,2,17,"Southern"
"26183",420000926,NA,2,80,NA,2,4,"Southern"
"26184",420000929,0,1,68,NA,2,4,"Southern"
"26185",420000932,1,2,47,5,2,3,"Southern"
"26186",420000933,0,2,53,NA,2,17,"Southern"
"26187",420000934,0,2,50,7,1,3,"Southern"
"26188",420000935,0,2,72,8,1,4,"Southern"
"26189",420000936,0,1,67,NA,1,4,"Southern"
"26190",420000938,NA,2,55,NA,1,17,"Southern"
"26191",420000941,0,2,24,2,2,1,"Southern"
"26192",420000942,1,1,65,NA,2,4,"Southern"
"26193",420000943,0,2,77,1,2,4,"Southern"
"26194",420000944,0,2,66,10,1,4,"Southern"
"26195",420000945,0,2,56,NA,1,12,"Southern"
"26196",420000946,0,1,54,NA,1,17,"Southern"
"26197",420000947,0,2,20,NA,1,2,"Southern"
"26198",420000948,0,1,42,NA,1,15,"Southern"
"26199",420000949,0,2,67,NA,1,4,"Southern"
"26200",420000950,0,2,38,NA,1,12,"Southern"
"26201",420000951,0,2,75,10,1,4,"Southern"
"26202",420000952,0,2,82,10,1,4,"Southern"
"26203",420000953,1,2,29,NA,1,15,"Southern"
"26204",420000954,0,2,33,NA,1,9,"Southern"
"26205",420000955,3,2,73,10,1,4,"Southern"
"26206",420000956,4,1,65,NA,1,4,"Southern"
"26207",420000958,0,1,61,5,3,14,"Southern"
"26208",420000961,0,1,21,NA,2,2,"Southern"
"26209",420000962,0,2,59,NA,1,4,"Southern"
"26210",420000963,0,2,54,NA,1,17,"Southern"
"26211",420000964,0,1,59,NA,1,17,"Southern"
"26212",420000965,0,1,18,NA,1,2,"Southern"
"26213",420000968,1,1,74,1,2,4,"Southern"
"26214",420000969,2,1,73,NA,2,4,"Southern"
"26215",420000973,0,1,40,NA,2,10,"Southern"
"26216",420000974,5,2,79,5,2,4,"Southern"
"26217",420000990,1,2,32,5,1,12,"Southern"
"26218",420000991,0,2,66,10,1,4,"Southern"
"26219",420001000,0,1,25,5,1,17,"Southern"
"26220",420001004,1,1,70,8,1,4,"Southern"
"26221",420001007,1,1,60,5,1,4,"Southern"
"26222",420001008,0,1,57,8,1,4,"Southern"
"26223",420001015,0,2,18,NA,3,2,"Southern"
"26224",420001016,0,2,15,NA,3,2,"Southern"
"26225",420001020,0,1,65,5,3,4,"Southern"
"26226",420001021,0,2,65,10,3,4,"Southern"
"26227",420001022,2,1,20,NA,2,2,"Southern"
"26228",420001023,0,1,16,NA,2,2,"Southern"
"26229",420001025,2,1,65,NA,2,4,"Southern"
"26230",420001026,3,2,83,8,2,4,"Southern"
"26231",420001029,0,2,72,NA,2,4,"Southern"
"26232",420001030,0,2,28,NA,2,2,"Southern"
"26233",420001031,0,1,63,2,2,4,"Southern"
"26234",420001032,0,1,45,NA,1,14,"Southern"
"26235",420001033,0,2,66,NA,1,4,"Southern"
"26236",420001034,0,2,61,5,1,4,"Southern"
"26237",420001035,0,1,75,NA,2,4,"Southern"
"26238",420001036,0,2,75,1,2,4,"Southern"
"26239",420001037,1,1,78,5,2,4,"Southern"
"26240",420001039,3,2,58,NA,2,13,"Southern"
"26241",420001041,0,2,30,NA,2,12,"Southern"
"26242",420001044,3,2,44,NA,2,14,"Southern"
"26243",420001045,NA,2,72,NA,3,4,"Southern"
"26244",420001046,0,2,89,NA,3,4,"Southern"
"26245",420001047,2,1,29,NA,3,10,"Southern"
"26246",420001048,2,1,49,10,3,3,"Southern"
"26247",420001049,0,1,75,1,3,4,"Southern"
"26248",420001050,0,2,73,5,3,4,"Southern"
"26249",420001051,0,2,75,1,3,4,"Southern"
"26250",420001055,0,2,76,5,3,4,"Southern"
"26251",420001056,0,1,36,5,3,10,"Southern"
"26252",420001057,0,1,55,1,3,12,"Southern"
"26253",420001058,0,1,58,NA,2,3,"Southern"
"26254",420001059,2,1,69,1,2,4,"Southern"
"26255",420001060,2,1,58,10,2,8,"Southern"
"26256",420001061,0,1,80,5,1,4,"Southern"
"26257",420001062,1,1,41,NA,1,17,"Southern"
"26258",420001063,0,2,29,5,1,17,"Southern"
"26259",420001064,1,2,80,5,1,4,"Southern"
"26260",420001065,1,2,64,5,1,4,"Southern"
"26261",420001066,0,2,31,5,1,17,"Southern"
"26262",420001067,1,2,59,7,2,4,"Southern"
"26263",420001068,1,2,70,5,2,4,"Southern"
"26264",420001069,1,2,87,5,2,4,"Southern"
"26265",420001070,0,2,46,NA,2,3,"Southern"
"26266",420001078,0,2,63,NA,2,4,"Southern"
"26267",420001082,0,1,53,4,2,4,"Southern"
"26268",420001088,0,2,67,7,2,4,"Southern"
"26269",420001089,0,1,80,2,2,4,"Southern"
"26270",420001090,0,2,65,3,3,4,"Southern"
"26271",420001094,0,1,67,8,2,4,"Southern"
"26272",420001098,0,2,38,5,2,18,"Southern"
"26273",420001100,3,2,15,4,2,2,"Southern"
"26274",420001101,0,1,39,NA,2,9,"Southern"
"26275",420001102,0,2,68,3,1,4,"Southern"
"26276",420001103,0,2,77,10,1,4,"Southern"
"26277",420001105,0,1,40,NA,1,3,"Southern"
"26278",420001106,0,2,66,3,1,4,"Southern"
"26279",420001108,0,2,63,1,1,4,"Southern"
"26280",420001109,0,2,27,NA,1,15,"Southern"
"26281",420001112,0,2,69,NA,3,4,"Southern"
"26282",420001113,1,2,84,5,1,4,"Southern"
"26283",420001114,1,2,52,NA,1,3,"Southern"
"26284",420001115,0,2,63,9,1,4,"Southern"
"26285",420001116,NA,1,54,5,1,12,"Southern"
"26286",420001117,NA,1,56,4,2,7,"Southern"
"26287",420001118,9,1,48,NA,1,13,"Southern"
"26288",420001119,NA,1,75,2,1,4,"Southern"
"26289",420001120,0,2,18,NA,2,2,"Southern"
"26290",420001121,0,1,25,1,2,14,"Southern"
"26291",420001123,0,1,34,NA,2,1,"Southern"
"26292",420001125,0,1,19,NA,2,2,"Southern"
"26293",420001126,NA,2,57,NA,1,4,"Southern"
"26294",420001129,1,1,72,10,1,4,"Southern"
"26295",420001130,0,2,32,NA,2,15,"Southern"
"26296",420001131,0,2,38,NA,1,18,"Southern"
"26297",420001132,0,2,48,NA,1,8,"Southern"
"26298",420001133,0,1,64,NA,1,4,"Southern"
"26299",420001134,0,1,41,5,1,13,"Southern"
"26300",420001135,0,2,33,NA,1,13,"Southern"
"26301",420001136,0,2,45,10,1,1,"Southern"
"26302",420001137,0,2,67,NA,1,4,"Southern"
"26303",420001138,0,2,78,NA,1,4,"Southern"
"26304",420001139,0,2,73,NA,1,4,"Southern"
"26305",420001141,0,2,33,5,2,3,"Southern"
"26306",420001142,NA,1,26,5,2,13,"Southern"
"26307",420001143,0,1,43,NA,2,15,"Southern"
"26308",420001144,0,2,32,NA,2,15,"Southern"
"26309",420001145,NA,1,18,NA,2,2,"Southern"
"26310",420001146,0,1,55,NA,2,12,"Southern"
"26311",420001147,0,2,31,NA,2,12,"Southern"
"26312",420001148,0,2,35,NA,2,18,"Southern"
"26313",420001149,0,2,41,5,2,15,"Southern"
"26314",420001150,0,1,61,NA,2,4,"Southern"
"26315",420001157,2,2,73,3,1,4,"Southern"
"26316",420001158,3,1,78,4,1,4,"Southern"
"26317",420001161,3,2,78,6,1,4,"Southern"
"26318",420001162,1,1,21,NA,2,3,"Southern"
"26319",420001163,0,2,78,NA,1,1,"Southern"
"26320",420001164,1,1,34,8,1,17,"Southern"
"26321",420001165,0,2,62,NA,1,4,"Southern"
"26322",420001166,0,1,62,NA,1,4,"Southern"
"26323",420001170,0,1,50,NA,1,3,"Southern"
"26324",420001174,0,1,65,4,1,4,"Southern"
"26325",420001175,0,2,57,NA,1,3,"Southern"
"26326",420001176,0,2,46,1,1,15,"Southern"
"26327",420001177,0,2,68,NA,1,4,"Southern"
"26328",420001178,0,2,84,NA,1,4,"Southern"
"26329",420001179,0,1,16,NA,2,2,"Southern"
"26330",420001183,3,2,81,3,2,4,"Southern"
"26331",420001190,1,2,87,3,2,4,"Southern"
"26332",420001193,1,1,58,NA,3,9,"Southern"
"26333",420001194,0,1,72,NA,2,4,"Southern"
"26334",420001198,0,2,52,3,2,12,"Southern"
"26335",420001200,2,1,56,3,1,13,"Southern"
"26336",420001201,1,1,52,NA,1,17,"Southern"
"26337",420001202,1,1,16,NA,2,2,"Southern"
"26338",420001204,0,1,60,NA,2,4,"Southern"
"26339",420001206,2,1,72,NA,3,4,"Southern"
"26340",420001207,0,2,17,NA,3,2,"Southern"
"26341",420001208,0,1,65,2,2,4,"Southern"
"26342",420001209,0,2,30,NA,3,3,"Southern"
"26343",420001210,2,1,22,NA,3,2,"Southern"
"26344",420001211,NA,1,78,1,3,4,"Southern"
"26345",420001212,0,2,68,NA,1,4,"Southern"
"26346",420001213,0,1,30,NA,1,13,"Southern"
"26347",420001215,0,2,79,5,2,4,"Southern"
"26348",420001217,5,2,79,1,2,4,"Southern"
"26349",420001218,0,2,85,5,2,4,"Southern"
"26350",420001223,3,1,70,NA,2,4,"Southern"
"26351",420001224,0,2,50,NA,1,15,"Southern"
"26352",420001229,2,2,70,1,1,4,"Southern"
"26353",420001233,5,2,62,NA,1,4,"Southern"
"26354",420001235,0,1,31,4,2,12,"Southern"
"26355",420001237,0,2,82,3,2,4,"Southern"
"26356",420001238,0,2,38,NA,2,12,"Southern"
"26357",420001239,3,1,75,NA,2,4,"Southern"
"26358",420001244,0,2,40,NA,2,10,"Southern"
"26359",420001245,0,2,27,5,3,14,"Southern"
"26360",420001248,0,2,44,5,3,17,"Southern"
"26361",420001249,0,2,32,5,3,8,"Southern"
"26362",420001250,0,2,26,1,3,15,"Southern"
"26363",420001253,0,2,66,1,2,4,"Southern"
"26364",420001258,0,2,58,NA,2,1,"Southern"
"26365",420001259,0,1,19,NA,1,2,"Southern"
"26366",420001273,0,2,32,7,1,13,"Southern"
"26367",420001276,2,1,17,3,1,2,"Southern"
"26368",420001277,0,2,28,1,1,3,"Southern"
"26369",420001278,0,2,53,10,1,11,"Southern"
"26370",420001279,0,2,34,5,1,13,"Southern"
"26371",420001280,0,2,51,NA,2,12,"Southern"
"26372",420001287,1,1,46,7,1,5,"Southern"
"26373",420001291,0,2,20,5,1,15,"Southern"
"26374",420001292,5,2,21,5,1,15,"Southern"
"26375",420001293,4,2,78,1,1,4,"Southern"
"26376",420001299,0,2,31,NA,2,14,"Southern"
"26377",420001304,2,1,24,10,1,15,"Southern"
"26378",420001305,0,2,30,5,1,18,"Southern"
"26379",420001311,0,2,73,1,1,1,"Southern"
"26380",420001312,0,1,44,NA,1,15,"Southern"
"26381",420001314,0,2,81,NA,2,4,"Southern"
"26382",420001318,0,2,38,NA,1,15,"Southern"
"26383",420001319,0,1,41,5,1,15,"Southern"
"26384",420001320,0,2,61,5,1,4,"Southern"
"26385",420001322,0,1,58,5,1,4,"Southern"
"26386",420001325,0,2,65,5,1,4,"Southern"
"26387",420001326,0,1,53,5,1,18,"Southern"
"26388",420001327,0,2,54,5,1,15,"Southern"
"26389",420001330,0,2,31,NA,1,15,"Southern"
"26390",420001333,0,2,45,5,1,5,"Southern"
"26391",420001334,0,1,50,5,1,9,"Southern"
"26392",420001335,0,2,60,5,1,4,"Southern"
"26393",420001340,0,1,54,6,1,14,"Southern"
"26394",420001341,0,1,23,6,1,2,"Southern"
"26395",420001342,0,1,39,3,1,8,"Southern"
"26396",420001343,0,1,68,5,1,4,"Southern"
"26397",420001344,0,1,33,1,2,3,"Southern"
"26398",420001345,1,1,66,NA,2,4,"Southern"
"26399",420001346,3,2,71,1,2,4,"Southern"
"26400",420001347,1,2,69,1,1,4,"Southern"
"26401",420001348,0,1,20,5,1,2,"Southern"
"26402",420001350,0,2,62,6,2,4,"Southern"
"26403",420001351,0,2,86,6,2,4,"Southern"
"26404",420001352,0,2,37,NA,2,17,"Southern"
"26405",420001353,0,1,38,4,1,14,"Southern"
"26406",420001354,0,2,61,NA,3,4,"Southern"
"26407",420001355,0,2,77,3,3,4,"Southern"
"26408",420001356,NA,2,79,NA,3,4,"Southern"
"26409",420001358,NA,2,63,3,2,4,"Southern"
"26410",420001362,0,1,66,3,2,4,"Southern"
"26411",420001365,0,1,43,5,2,13,"Southern"
"26412",420001366,NA,1,51,NA,2,9,"Southern"
"26413",420001367,0,2,48,NA,2,17,"Southern"
"26414",420001368,0,1,75,5,2,4,"Southern"
"26415",420001369,0,2,77,1,2,4,"Southern"
"26416",420001370,0,2,34,NA,2,18,"Southern"
"26417",420001372,0,2,45,5,1,8,"Southern"
"26418",420001377,0,1,67,1,1,4,"Southern"
"26419",420001379,0,2,84,1,2,4,"Southern"
"26420",420001382,1,2,50,NA,3,18,"Southern"
"26421",420001383,NA,1,68,5,1,4,"Southern"
"26422",420001384,6,1,77,2,1,4,"Southern"
"26423",420001391,0,2,67,10,1,4,"Southern"
"26424",420001396,0,2,78,1,1,4,"Southern"
"26425",420001397,2,2,79,1,1,4,"Southern"
"26426",420001398,1,1,26,10,1,15,"Southern"
"26427",420001399,0,2,67,NA,1,4,"Southern"
"26428",420001400,0,1,53,NA,1,8,"Southern"
"26429",420001401,0,1,63,8,1,4,"Southern"
"26430",420001402,0,2,43,NA,1,13,"Southern"
"26431",420001403,0,1,49,5,1,10,"Southern"
"26432",420001404,0,2,23,NA,1,18,"Southern"
"26433",420001405,0,2,38,4,1,1,"Southern"
"26434",420001406,1,2,80,5,2,4,"Southern"
"26435",420001407,0,2,30,5,2,15,"Southern"
"26436",420001408,0,1,74,6,2,4,"Southern"
"26437",420001409,1,1,50,NA,2,17,"Southern"
"26438",420001410,NA,1,81,9,2,4,"Southern"
"26439",420001411,NA,2,84,5,2,4,"Southern"
"26440",420001412,NA,2,50,5,2,3,"Southern"
"26441",420001413,0,1,69,5,2,4,"Southern"
"26442",420001414,1,2,67,5,2,4,"Southern"
"26443",420001415,0,2,18,5,2,2,"Southern"
"26444",420001416,0,2,29,5,2,3,"Southern"
"26445",420001417,0,2,63,NA,2,4,"Southern"
"26446",420001418,3,2,67,5,1,4,"Southern"
"26447",420001419,3,2,77,10,1,4,"Southern"
"26448",420001420,3,2,64,10,1,4,"Southern"
"26449",420001421,2,1,70,10,1,4,"Southern"
"26450",420001422,4,2,72,1,3,4,"Southern"
"26451",420001423,3,2,69,10,3,7,"Southern"
"26452",420001424,3,2,75,10,3,4,"Southern"
"26453",420001425,3,2,52,4,3,7,"Southern"
"26454",420001426,0,2,56,NA,2,3,"Southern"
"26455",420001427,0,1,54,NA,2,7,"Southern"
"26456",420001428,0,2,57,NA,2,11,"Southern"
"26457",420001430,0,2,50,NA,2,18,"Southern"
"26458",420001431,0,2,74,5,1,4,"Southern"
"26459",420001433,3,2,48,5,1,15,"Southern"
"26460",420001437,0,1,66,5,1,4,"Southern"
"26461",420001438,NA,2,57,5,1,4,"Southern"
"26462",420001439,0,2,26,NA,1,3,"Southern"
"26463",420001441,0,2,66,NA,1,4,"Southern"
"26464",420001444,0,1,67,10,1,4,"Southern"
"26465",420001446,0,1,80,5,1,4,"Southern"
"26466",420001449,0,2,75,NA,1,4,"Southern"
"26467",420001451,2,1,56,NA,1,14,"Southern"
"26468",420001452,0,2,55,NA,1,18,"Southern"
"26469",420001454,0,2,83,NA,1,4,"Southern"
"26470",420001455,0,2,27,5,1,3,"Southern"
"26471",420001456,0,1,59,7,1,4,"Southern"
"26472",420001457,NA,1,67,NA,1,4,"Southern"
"26473",420001458,1,1,39,5,3,8,"Southern"
"26474",420001459,1,1,41,5,3,17,"Southern"
"26475",420001462,0,2,63,10,3,4,"Southern"
"26476",420001464,0,2,63,5,3,4,"Southern"
"26477",420001469,0,1,51,NA,2,13,"Southern"
"26478",420001471,0,2,51,5,2,13,"Southern"
"26479",420001483,0,2,74,NA,2,4,"Southern"
"26480",420001484,0,2,68,7,2,4,"Southern"
"26481",420001487,0,2,18,NA,2,2,"Southern"
"26482",420001490,0,2,49,5,2,18,"Southern"
"26483",420001494,0,1,73,6,2,4,"Southern"
"26484",420001498,0,2,36,NA,2,13,"Southern"
"26485",420001501,0,2,62,1,3,4,"Southern"
"26486",420001503,0,1,17,NA,3,2,"Southern"
"26487",420001507,0,2,38,NA,3,13,"Southern"
"26488",420001509,0,1,40,NA,3,12,"Southern"
"26489",420001514,1,2,22,NA,2,2,"Southern"
"26490",420001516,0,1,75,3,2,4,"Southern"
"26491",420001527,0,2,88,2,2,4,"Southern"
"26492",420001529,0,2,41,NA,2,15,"Southern"
"26493",420001530,0,1,76,2,2,4,"Southern"
"26494",420001531,0,2,46,NA,2,3,"Southern"
"26495",420001534,0,2,75,NA,2,4,"Southern"
"26496",420001536,0,2,74,NA,2,4,"Southern"
"26497",420001567,1,1,31,NA,1,3,"Southern"
"26498",420001571,0,1,61,1,1,10,"Southern"
"26499",420001572,0,2,44,5,1,15,"Southern"
"26500",420001573,0,1,55,5,1,17,"Southern"
"26501",420001574,0,1,58,5,1,3,"Southern"
"26502",420001577,2,2,61,5,1,4,"Southern"
"26503",420001578,0,1,21,NA,1,2,"Southern"
"26504",420001579,0,1,25,NA,1,2,"Southern"
"26505",420001580,0,1,27,5,1,10,"Southern"
"26506",420001584,0,1,69,NA,1,4,"Southern"
"26507",420001588,0,1,59,5,1,17,"Southern"
"26508",420001589,0,1,36,5,1,17,"Southern"
"26509",420001590,0,1,65,NA,1,4,"Southern"
"26510",420001591,0,2,29,NA,1,8,"Southern"
"26511",420001594,0,2,61,5,1,1,"Southern"
"26512",420001595,0,2,19,NA,1,2,"Southern"
"26513",420001596,0,1,48,5,3,15,"Southern"
"26514",420001598,1,1,44,5,2,12,"Southern"
"26515",420001599,3,1,40,NA,3,10,"Southern"
"26516",420001600,0,1,29,10,3,17,"Southern"
"26517",420001601,0,2,40,NA,1,12,"Southern"
"26518",420001602,0,2,41,5,1,13,"Southern"
"26519",420001603,0,2,34,NA,1,12,"Southern"
"26520",420001604,1,1,55,NA,1,4,"Southern"
"26521",420001605,5,2,24,NA,2,3,"Southern"
"26522",420001606,0,2,43,NA,1,1,"Southern"
"26523",420001607,0,1,68,NA,1,4,"Southern"
"26524",420001608,0,2,34,NA,1,17,"Southern"
"26525",420001609,0,2,42,1,1,17,"Southern"
"26526",420001610,0,1,58,1,1,4,"Southern"
"26527",420001611,0,2,40,NA,1,17,"Southern"
"26528",420001612,0,2,48,5,1,13,"Southern"
"26529",420001613,0,1,28,NA,1,17,"Southern"
"26530",420001614,0,1,59,NA,1,3,"Southern"
"26531",420001615,0,2,37,NA,1,13,"Southern"
"26532",420001616,0,1,57,NA,1,4,"Southern"
"26533",420001617,0,1,78,NA,1,4,"Southern"
"26534",420001618,0,2,83,NA,1,4,"Southern"
"26535",420001619,0,2,43,5,1,15,"Southern"
"26536",420001620,0,2,48,NA,1,12,"Southern"
"26537",420001621,0,1,58,4,1,4,"Southern"
"26538",420001624,9,1,45,NA,1,11,"Southern"
"26539",420001626,0,1,35,NA,1,12,"Southern"
"26540",420001627,0,2,72,NA,1,4,"Southern"
"26541",420001628,0,1,35,NA,2,12,"Southern"
"26542",420001629,0,2,34,NA,2,3,"Southern"
"26543",420001630,0,2,54,10,2,4,"Southern"
"26544",420001631,0,1,75,NA,2,4,"Southern"
"26545",420001632,0,1,59,5,2,4,"Southern"
"26546",420001633,0,2,61,5,2,4,"Southern"
"26547",420001634,0,2,40,NA,2,11,"Southern"
"26548",420001635,0,2,56,NA,2,4,"Southern"
"26549",420001636,0,2,49,NA,2,17,"Southern"
"26550",420001637,1,1,15,NA,2,2,"Southern"
"26551",420001638,3,1,45,NA,2,12,"Southern"
